Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,202310270UTA,1,1,42,96,.438,16,41,.390,20,22,.909,17,28,45,27,7,4,14,24,120,.568,.521,.427,.229,36.2,82.4,55.6,64.3,7.2,9.5,11.7,100.0,122.9,120.8
ORL,202310270POR,1,0,36,79,.456,9,28,.321,21,32,.656,10,35,45,22,10,5,14,16,102,.548,.513,.354,.405,23.8,70.0,48.9,61.1,10.5,8.9,13.1,100.0,107.2,102.0
POR,202310270POR,0,1,35,88,.398,9,32,.281,18,21,.857,15,32,47,15,6,1,16,24,97,.499,.449,.364,.239,30.0,76.2,51.1,42.9,6.3,2.0,14.1,100.0,102.0,107.2
GSW,202310270SAC,1,0,48,87,.552,14,32,.438,12,14,.857,7,32,39,32,14,3,19,24,122,.655,.632,.368,.161,18.4,76.2,48.8,66.7,13.3,5.6,16.9,100.0,116.2,108.6
SAC,202310270SAC,0,1,41,94,.436,12,40,.300,20,29,.690,10,31,41,24,10,3,14,16,114,.534,.500,.426,.309,23.8,81.6,51.3,58.5,9.5,5.5,11.6,100.0,108.6,116.2
CHI,202310280DET,0,0,39,93,.419,11,28,.393,13,16,.813,13,20,33,16,10,5,8,20,102,.510,.478,.301,.172,25.5,57.1,38.4,41.0,10.8,8.6,7.4,100.0,110.3,127.7
DET,202310280DET,1,1,45,86,.523,12,28,.429,16,20,.800,15,38,53,29,4,4,17,18,118,.622,.593,.326,.233,42.9,74.5,61.6,64.4,4.3,6.2,15.2,100.0,127.7,110.3
MEM,202310280WAS,0,0,39,91,.429,19,47,.404,9,9,1.000,6,39,45,27,7,8,18,21,106,.558,.533,.516,.099,15.0,78.0,50.0,69.2,6.8,17.0,15.9,100.0,103.1,109.9
WAS,202310280WAS,1,1,40,93,.430,16,46,.348,17,22,.773,11,34,45,24,9,5,12,15,113,.550,.516,.495,.237,22.0,85.0,50.0,60.0,8.8,11.4,10.5,100.0,109.9,103.1
NYK,202310280NOP,0,0,33,90,.367,7,37,.189,14,18,.778,16,43,59,19,7,3,19,17,87,.444,.406,.411,.200,29.1,91.5,57.8,57.6,7.0,5.6,16.3,100.0,86.7,95.7
NOP,202310280NOP,1,1,40,87,.460,9,33,.273,7,16,.438,4,39,43,20,8,5,13,22,96,.510,.511,.379,.184,8.5,70.9,42.2,50.0,8.0,9.4,12.1,100.0,95.7,86.7
IND,202310280CLE,1,0,48,98,.490,15,38,.395,14,17,.824,11,37,48,36,3,4,8,20,125,.593,.566,.388,.173,25.0,67.3,48.5,75.0,3.1,5.9,7.0,100.0,127.9,115.7
CLE,202310280CLE,0,1,43,99,.434,12,31,.387,15,24,.625,18,33,51,29,2,6,7,16,113,.516,.495,.313,.242,32.7,75.0,51.5,67.4,2.0,10.0,6.0,100.0,115.7,127.9
PHI,202310280TOR,1,0,43,86,.500,10,28,.357,18,21,.857,9,33,42,25,8,7,11,18,114,.598,.558,.326,.244,24.3,71.7,50.6,58.1,8.6,12.7,10.4,100.0,121.9,114.4
TOR,202310280TOR,0,1,38,87,.437,17,32,.531,14,19,.737,13,28,41,28,5,5,13,19,107,.561,.534,.368,.218,28.3,75.7,49.4,73.7,5.3,8.6,12.0,100.0,114.4,121.9
MIA,202310280MIN,0,0,35,87,.402,12,38,.316,8,14,.571,9,33,42,24,6,1,15,12,90,.483,.471,.437,.161,18.4,82.5,47.2,68.6,6.2,1.9,13.9,100.0,92.4,108.9
MIN,202310280MIN,1,1,44,86,.512,12,34,.353,6,8,.750,7,40,47,30,9,3,16,17,106,.592,.581,.395,.093,17.5,81.6,52.8,68.2,9.2,6.1,15.2,100.0,108.9,92.4
UTA,202310280PHO,0,0,40,91,.440,12,37,.324,12,14,.857,15,30,45,26,6,5,19,20,104,.535,.505,.407,.154,31.9,81.1,53.6,65.0,6.1,10.4,16.4,100.0,105.4,127.7
PHO,202310280PHO,1,1,45,85,.529,10,37,.270,26,28,.929,7,32,39,31,10,7,11,19,126,.647,.588,.435,.329,18.9,68.1,46.4,68.9,10.1,13.0,10.2,100.0,127.7,105.4
DEN,202310290OKC,1,0,53,88,.602,11,27,.407,11,13,.846,10,38,48,34,8,5,13,21,128,.683,.665,.307,.148,31.3,84.4,62.3,64.2,8.3,8.6,12.2,100.0,132.7,98.5
OKC,202310290OKC,0,1,37,90,.411,6,32,.188,15,18,.833,7,22,29,22,8,4,10,14,95,.485,.444,.356,.200,15.6,68.8,37.7,59.5,8.3,6.6,9.3,100.0,98.5,132.7
GSW,202310290HOU,1,0,35,81,.432,18,45,.400,18,23,.783,8,41,49,27,6,6,14,18,106,.582,.543,.556,.284,20.0,80.4,53.8,77.1,6.4,10.5,13.3,100.0,113.2,101.5
HOU,202310290HOU,0,1,34,90,.378,9,33,.273,18,19,.947,10,32,42,22,7,4,7,20,95,.483,.428,.367,.211,19.6,80.0,46.2,64.7,7.5,11.1,6.6,100.0,101.5,113.2
ATL,202310290MIL,1,0,47,93,.505,15,37,.405,18,22,.818,13,33,46,32,15,2,17,17,127,.618,.586,.398,.237,32.5,73.3,54.1,68.1,14.5,4.8,14.2,100.0,123.1,106.6
MIL,202310290MIL,0,1,39,86,.453,16,44,.364,16,20,.800,12,27,39,22,10,3,23,22,110,.580,.547,.512,.233,26.7,67.5,45.9,56.4,9.7,5.4,19.5,100.0,106.6,123.1
POR,202310290PHI,0,0,36,94,.383,7,31,.226,19,22,.864,14,28,42,19,10,9,16,26,98,.473,.420,.330,.234,25.9,71.8,45.2,52.8,9.8,16.7,13.4,100.0,96.1,123.5
PHI,202310290PHI,1,1,40,82,.488,11,28,.393,35,40,.875,11,40,51,28,10,17,16,20,126,.633,.555,.341,.488,28.2,74.1,54.8,70.0,9.8,27.0,13.8,100.0,123.5,96.1
SAS,202310290LAC,0,0,30,80,.375,11,33,.333,12,16,.750,6,31,37,21,9,6,25,23,83,.477,.444,.413,.200,13.3,77.5,43.5,70.0,8.6,12.2,22.3,100.0,79.4,117.7
LAC,202310290LAC,1,1,47,91,.516,16,42,.381,13,21,.619,9,39,48,23,15,5,16,16,123,.614,.604,.462,.231,22.5,86.7,56.5,48.9,14.3,10.6,13.8,100.0,117.7,79.4
LAL,202310290SAC,0,0,43,98,.439,15,45,.333,26,34,.765,8,45,53,27,4,4,12,22,127,.562,.515,.459,.347,16.3,88.2,53.0,62.8,3.5,7.1,9.6,100.0,110.1,114.5
SAC,202310290SAC,1,1,49,104,.471,17,48,.354,17,24,.708,6,41,47,30,6,7,10,28,132,.576,.553,.462,.231,11.8,83.7,47.0,61.2,5.2,13.2,8.0,100.0,114.5,110.1
CHI,202310300IND,1,0,40,87,.460,6,17,.353,26,31,.839,10,34,44,19,8,6,13,17,112,.556,.494,.195,.356,21.7,75.6,48.4,47.5,7.9,14.3,11.4,100.0,110.4,103.5
IND,202310300IND,0,1,36,88,.409,12,46,.261,21,25,.840,11,36,47,26,7,5,17,24,105,.530,.477,.523,.284,24.4,78.3,51.6,72.2,6.9,7.1,14.7,100.0,103.5,110.4
BOS,202310300WAS,1,0,51,102,.500,19,53,.358,5,7,.714,15,36,51,31,11,6,18,21,126,.600,.593,.520,.069,34.1,76.6,56.0,60.8,10.8,11.8,14.6,100.0,123.2,104.6
WAS,202310300WAS,0,1,39,87,.448,11,36,.306,18,26,.692,11,29,40,26,12,4,15,13,107,.543,.511,.414,.299,23.4,65.9,44.0,66.7,11.7,8.2,13.2,100.0,104.6,123.2
BRK,202310300CHO,1,0,49,87,.563,12,33,.364,23,32,.719,10,36,46,25,4,8,14,19,133,.658,.632,.379,.368,24.4,81.8,54.1,51.0,3.8,12.3,12.2,100.0,127.7,116.2
CHO,202310300CHO,0,1,47,96,.490,8,31,.258,19,20,.950,8,31,39,33,8,5,10,23,121,.577,.531,.323,.208,18.2,75.6,45.9,70.2,7.7,9.3,8.7,100.0,116.2,127.7
POR,202310300TOR,1,0,38,85,.447,11,35,.314,12,15,.800,13,38,51,20,6,7,16,19,99,.540,.512,.412,.176,28.3,73.1,52.0,52.6,6.4,10.8,14.9,100.0,105.0,96.5
TOR,202310300TOR,0,1,38,94,.404,4,29,.138,11,15,.733,14,33,47,19,10,4,12,17,91,.452,.426,.309,.160,26.9,71.7,48.0,50.0,10.6,8.0,10.7,100.0,96.5,105.0
MIN,202310300ATL,0,0,44,90,.489,16,33,.485,9,15,.600,10,28,38,24,5,5,14,17,113,.585,.578,.367,.167,23.8,87.5,51.4,54.5,5.1,8.9,12.7,100.0,114.5,128.7
ATL,202310300ATL,1,1,48,86,.558,14,30,.467,17,18,.944,4,32,36,28,6,7,11,12,127,.676,.640,.349,.209,12.5,76.2,48.6,58.3,6.1,12.3,10.5,100.0,128.7,114.5
DAL,202310300MEM,1,0,42,84,.500,23,47,.489,18,24,.750,6,42,48,24,4,7,15,17,125,.661,.637,.560,.286,15.0,80.8,52.2,57.1,3.9,12.7,13.7,100.0,122.8,108.1
MEM,202310300MEM,0,1,42,92,.457,14,37,.378,12,20,.600,10,34,44,22,9,4,12,22,110,.546,.533,.402,.217,19.2,85.0,47.8,52.4,8.8,10.8,10.6,100.0,108.1,122.8
MIA,202310300MIL,0,0,41,86,.477,13,34,.382,19,20,.950,7,33,40,27,7,2,15,20,114,.601,.552,.395,.233,17.1,78.6,48.2,65.9,6.8,4.0,13.7,100.0,111.3,119.1
MIL,202310300MIL,1,1,44,87,.506,12,37,.324,22,30,.733,9,34,43,24,8,5,15,23,122,.609,.575,.425,.345,21.4,82.9,51.8,54.5,7.8,9.6,13.0,100.0,119.1,111.3
GSW,202310300NOP,1,0,51,98,.520,15,41,.366,13,20,.650,21,43,64,28,6,7,15,21,130,.609,.597,.418,.204,45.7,75.4,62.1,54.9,6.1,13.0,12.3,100.0,131.3,103.0
NOP,202310300NOP,0,1,38,93,.409,10,39,.256,16,26,.615,14,25,39,23,8,3,11,18,102,.488,.462,.419,.280,24.6,54.3,37.9,60.5,8.1,5.3,9.5,100.0,103.0,131.3
DET,202310300OKC,0,0,39,91,.429,15,28,.536,19,24,.792,13,28,41,31,6,5,17,25,112,.551,.511,.308,.264,25.5,82.4,48.2,79.5,5.8,9.3,14.3,100.0,109.1,120.8
OKC,202310300OKC,1,1,44,83,.530,13,29,.448,23,28,.821,6,38,44,21,9,10,15,19,124,.650,.608,.349,.337,17.6,74.5,51.8,47.7,8.8,15.9,13.6,100.0,120.8,109.1
UTA,202310300DEN,0,0,42,98,.429,11,37,.297,7,15,.467,17,34,51,30,6,2,13,21,102,.488,.485,.378,.153,32.1,82.9,54.3,71.4,6.2,3.6,11.1,100.0,104.7,112.9
DEN,202310300DEN,1,1,47,84,.560,9,28,.321,7,17,.412,7,36,43,32,4,8,13,14,110,.601,.613,.333,.202,17.1,67.9,45.7,68.1,4.1,13.1,12.4,100.0,112.9,104.7
ORL,202310300LAL,0,0,38,95,.400,14,35,.400,13,18,.722,12,32,44,28,10,3,11,22,103,.500,.474,.368,.189,24.5,91.4,52.4,73.7,10.1,5.8,9.7,100.0,104.5,107.6
LAL,202310300LAL,1,1,42,79,.532,8,27,.296,14,18,.778,3,37,40,28,7,10,16,17,106,.610,.582,.342,.228,8.6,75.5,47.6,66.7,7.1,16.7,15.5,100.0,107.6,104.5
NYK,202310310CLE,1,0,38,86,.442,13,34,.382,20,25,.800,12,36,48,18,9,1,14,17,109,.562,.517,.395,.291,27.3,72.0,51.1,47.4,9.4,1.9,12.6,100.0,114.1,95.3
CLE,202310310CLE,0,1,36,92,.391,10,38,.263,9,12,.750,14,32,46,19,6,6,15,19,91,.468,.446,.413,.130,28.0,72.7,48.9,52.8,6.3,11.5,13.4,100.0,95.3,114.1
SAS,202310310PHO,1,0,43,92,.467,14,37,.378,15,20,.750,8,29,37,25,10,9,12,17,115,.570,.543,.402,.217,17.8,82.9,46.3,58.1,9.8,20.5,10.6,100.0,113.2,112.2
PHO,202310310PHO,0,1,42,83,.506,18,39,.462,12,15,.800,6,37,43,29,8,7,19,18,114,.636,.614,.470,.181,17.1,82.2,53.8,69.0,7.9,12.7,17.5,100.0,112.2,113.2
ORL,202310310LAC,0,0,38,81,.469,7,30,.233,19,33,.576,7,33,40,23,9,3,16,24,102,.534,.512,.370,.407,16.7,78.6,47.6,60.5,8.7,5.2,14.3,100.0,98.8,114.3
LAC,202310310LAC,1,1,44,89,.494,14,31,.452,16,23,.696,9,35,44,29,10,4,16,26,118,.595,.573,.348,.258,21.4,83.3,52.4,65.9,9.7,7.8,13.9,100.0,114.3,98.8
POR,202311010DET,1,0,38,81,.469,7,20,.350,27,33,.818,7,37,44,23,10,7,17,15,110,.576,.512,.247,.407,17.9,86.0,53.7,60.5,9.6,11.5,15.1,100.0,105.8,97.2
DET,202311010DET,0,1,40,90,.444,11,29,.379,10,11,.909,6,32,38,24,12,4,18,31,101,.532,.506,.322,.122,14.0,82.1,46.3,60.0,11.5,6.6,16.0,100.0,97.2,105.8
MIL,202311010TOR,0,0,35,76,.461,13,34,.382,28,38,.737,7,22,29,19,9,2,12,17,111,.599,.546,.447,.500,16.7,59.5,36.7,54.3,9.3,3.8,11.5,100.0,114.9,134.6
TOR,202311010TOR,1,1,51,91,.560,15,38,.395,13,14,.929,15,35,50,35,7,6,18,25,130,.669,.643,.418,.154,40.5,83.3,63.3,68.6,7.2,14.3,15.6,100.0,134.6,114.9
WAS,202311010ATL,0,0,51,101,.505,10,40,.250,9,14,.643,6,29,35,32,14,3,11,25,121,.565,.554,.396,.139,12.2,67.4,38.0,62.7,12.7,5.0,9.3,100.0,109.6,117.7
ATL,202311010ATL,1,1,46,92,.500,9,32,.281,29,32,.906,14,43,57,26,8,3,21,16,130,.613,.549,.348,.348,32.6,87.8,62.0,56.5,7.2,4.9,16.5,100.0,117.7,109.6
IND,202311010BOS,0,0,46,101,.455,5,37,.135,7,12,.583,8,23,31,26,6,6,9,20,104,.489,.480,.366,.119,14.8,67.6,35.2,56.5,5.7,10.0,7.8,100.0,98.5,146.9
BOS,202311010BOS,1,1,54,95,.568,20,35,.571,27,28,.964,11,46,57,27,5,2,13,19,155,.722,.674,.368,.295,32.4,85.2,64.8,50.0,4.7,3.1,10.8,100.0,146.9,98.5
BRK,202311010MIA,1,0,37,82,.451,16,36,.444,19,26,.731,7,40,47,27,11,4,18,18,109,.583,.549,.439,.317,16.7,78.4,50.5,73.0,10.6,7.5,16.2,100.0,105.5,101.7
MIA,202311010MIA,0,1,39,91,.429,13,38,.342,14,18,.778,11,35,46,22,10,5,18,20,105,.531,.500,.418,.198,21.6,83.3,49.5,56.4,9.7,10.9,15.4,100.0,101.7,105.5
CLE,202311010NYK,1,0,32,74,.432,12,32,.375,19,20,.950,6,40,46,22,7,5,18,27,95,.574,.514,.432,.270,15.0,71.4,47.9,68.8,7.3,8.1,17.9,100.0,98.5,92.3
NYK,202311010NYK,0,1,32,92,.348,5,30,.167,20,30,.667,16,34,50,18,10,3,14,16,89,.423,.375,.326,.326,28.6,85.0,52.1,56.3,10.4,7.1,11.7,100.0,92.3,98.5
NOP,202311010OKC,1,0,40,102,.392,13,42,.310,17,29,.586,22,36,58,23,8,5,11,20,110,.479,.456,.412,.284,33.8,85.7,54.2,57.5,7.7,9.3,8.7,100.0,106.0,102.2
OKC,202311010OKC,0,1,38,88,.432,7,34,.206,23,25,.920,6,43,49,23,6,5,15,24,106,.535,.472,.386,.284,14.3,66.2,45.8,60.5,5.8,8.3,13.2,100.0,102.2,106.0
CHO,202311010HOU,0,0,45,90,.500,11,27,.407,18,25,.720,15,29,44,21,9,8,16,19,119,.589,.561,.300,.278,32.6,80.6,53.7,46.7,8.9,17.0,13.7,100.0,117.7,126.6
HOU,202311010HOU,1,1,44,84,.524,21,37,.568,19,23,.826,7,31,38,35,10,2,17,22,128,.680,.649,.440,.274,19.4,67.4,46.3,79.5,9.9,3.2,15.3,100.0,126.6,117.7
DEN,202311010MIN,0,0,38,96,.396,6,33,.182,7,10,.700,12,31,43,23,6,10,16,22,89,.443,.427,.344,.104,23.5,79.5,47.8,60.5,6.0,16.1,13.7,100.0,89.3,110.4
MIN,202311010MIN,1,1,38,83,.458,8,21,.381,26,27,.963,8,39,47,20,9,5,14,15,110,.580,.506,.253,.325,20.5,76.5,52.2,52.6,9.0,7.9,12.9,100.0,110.4,89.3
CHI,202311010DAL,0,0,42,89,.472,11,33,.333,10,11,.909,12,31,43,19,10,3,13,23,105,.559,.534,.371,.124,27.3,70.5,48.9,45.2,10.8,9.1,12.2,100.0,112.9,122.6
DAL,202311010DAL,1,1,37,81,.457,20,48,.417,20,28,.714,13,32,45,23,7,2,15,11,114,.611,.580,.593,.346,29.5,72.7,51.1,62.2,7.5,3.6,13.8,100.0,122.6,112.9
MEM,202311010UTA,0,0,35,96,.365,14,54,.259,25,32,.781,14,28,42,25,12,7,16,22,109,.495,.438,.563,.333,25.9,73.7,45.7,71.4,11.2,15.9,12.7,100.0,101.8,124.2
UTA,202311010UTA,1,1,47,87,.540,22,43,.512,17,24,.708,10,40,50,35,7,3,21,22,133,.682,.667,.494,.276,26.3,74.1,54.3,74.5,6.5,7.1,17.7,100.0,124.2,101.8
SAC,202311010GSW,0,0,36,88,.409,11,35,.314,18,23,.783,14,34,48,24,8,4,15,17,101,.515,.472,.398,.261,32.6,82.9,57.1,66.7,8.4,8.0,13.3,100.0,105.5,106.6
GSW,202311010GSW,1,1,39,81,.481,11,31,.355,13,15,.867,7,29,36,32,5,6,18,17,102,.582,.549,.383,.185,17.1,67.4,42.9,82.1,5.2,11.3,17.0,100.0,106.6,105.5
LAC,202311010LAL,0,0,47,99,.475,14,34,.412,17,27,.630,12,34,46,22,12,1,13,31,125,.564,.545,.343,.273,22.2,79.1,47.4,46.8,11.0,1.7,10.5,100.0,114.2,118.7
LAL,202311010LAL,1,1,46,90,.511,11,32,.344,27,36,.750,9,42,51,28,10,9,14,24,130,.614,.572,.356,.400,20.9,77.8,52.6,60.9,9.1,13.8,11.7,100.0,118.7,114.2
TOR,202311020PHI,0,0,38,79,.481,10,28,.357,13,19,.684,9,32,41,30,4,3,19,20,99,.567,.544,.354,.241,22.5,68.1,47.1,78.9,4.1,4.5,17.9,100.0,101.7,117.1
PHI,202311020PHI,1,1,42,92,.457,9,25,.360,21,25,.840,15,31,46,21,12,3,14,19,114,.553,.505,.272,.272,31.9,77.5,52.9,50.0,12.3,5.9,12.0,100.0,117.1,101.7
DET,202311020NOP,0,0,41,94,.436,13,38,.342,21,26,.808,19,29,48,30,4,5,16,31,116,.550,.505,.404,.277,39.6,80.6,57.1,73.2,4.1,10.4,13.2,100.0,118.7,127.9
NOP,202311020NOP,1,1,39,80,.488,14,32,.438,33,35,.943,7,29,36,27,5,7,12,18,125,.655,.575,.400,.438,19.4,60.4,42.9,69.2,5.1,12.5,11.2,100.0,127.9,118.7
ORL,202311020UTA,1,0,39,85,.459,10,29,.345,27,36,.750,10,33,43,27,17,9,17,25,115,.570,.518,.341,.424,22.2,71.7,47.3,69.2,16.2,16.1,14.4,100.0,109.3,107.4
UTA,202311020UTA,0,1,41,89,.461,12,33,.364,19,26,.731,13,35,48,27,9,7,20,27,113,.563,.528,.371,.292,28.3,77.8,52.7,65.9,8.6,12.5,16.6,100.0,107.4,109.3
SAS,202311020PHO,1,0,51,98,.520,18,37,.486,12,13,.923,9,32,41,37,7,5,8,21,132,.636,.612,.378,.133,23.7,86.5,54.7,72.5,7.1,10.4,7.2,100.0,133.1,122.0
PHO,202311020PHO,0,1,43,80,.538,16,32,.500,19,26,.731,5,29,34,26,5,4,14,15,121,.662,.638,.400,.325,13.5,76.3,45.3,60.5,5.0,6.6,13.3,100.0,122.0,133.1
CLE,202311030IND,0,0,44,84,.524,8,28,.286,20,25,.800,5,30,35,27,10,9,13,20,116,.611,.571,.333,.298,13.2,81.1,46.7,61.4,9.6,16.4,12.0,100.0,111.7,116.5
IND,202311030IND,1,1,45,86,.523,15,31,.484,16,24,.667,7,33,40,28,7,5,19,18,121,.627,.610,.360,.279,18.9,86.8,53.3,62.2,6.7,8.9,16.4,100.0,116.5,111.7
NYK,202311030MIL,0,0,38,96,.396,10,39,.256,19,25,.760,16,40,56,18,6,1,11,22,105,.491,.448,.406,.260,32.0,85.1,57.7,47.4,6.1,2.3,9.3,100.0,106.7,111.8
MIL,202311030MIL,1,1,35,82,.427,20,39,.513,20,28,.714,7,34,41,24,6,11,14,16,110,.583,.549,.476,.341,14.9,68.0,42.3,68.6,6.1,19.3,12.9,100.0,111.8,106.7
BRK,202311030CHI,1,0,44,96,.458,18,45,.400,3,5,.600,8,31,39,32,4,4,11,12,109,.555,.552,.469,.052,19.5,77.5,48.1,72.7,4.2,6.6,10.1,100.0,113.7,111.7
CHI,202311030CHI,0,1,43,89,.483,11,28,.393,10,14,.714,9,33,42,21,4,4,10,13,107,.562,.545,.315,.157,22.5,80.5,51.9,48.8,4.2,7.8,9.5,100.0,111.7,113.7
WAS,202311030MIA,0,0,46,81,.568,13,28,.464,9,17,.529,4,26,30,33,7,4,20,18,114,.644,.648,.346,.210,11.8,78.8,44.8,71.7,6.9,7.5,18.4,100.0,112.5,119.4
MIA,202311030MIA,1,1,48,80,.600,13,27,.481,12,14,.857,7,30,37,35,9,1,21,18,121,.702,.681,.338,.175,21.2,88.2,55.2,72.9,8.9,1.9,19.6,100.0,119.4,112.5
GSW,202311030OKC,1,0,49,92,.533,18,40,.450,25,30,.833,13,25,38,36,9,2,15,25,141,.670,.630,.435,.326,34.2,78.1,54.3,73.5,8.6,3.7,12.5,100.0,134.6,132.7
OKC,202311030OKC,0,1,50,83,.602,15,29,.517,24,30,.800,7,25,32,26,3,1,19,20,139,.722,.693,.349,.361,21.9,65.8,45.7,52.0,2.9,1.9,16.5,100.0,132.7,134.6
DAL,202311030DEN,0,0,41,86,.477,17,42,.405,15,17,.882,10,24,34,27,12,6,15,19,114,.610,.576,.488,.198,23.8,55.8,40.0,65.9,12.2,9.5,13.8,100.0,116.2,127.5
DEN,202311030DEN,1,1,49,93,.527,13,30,.433,14,19,.737,19,32,51,33,11,6,20,17,125,.617,.597,.323,.204,44.2,76.2,60.0,67.3,11.2,13.6,16.5,100.0,127.5,116.2
MEM,202311030POR,0,0,47,96,.490,10,35,.286,9,13,.692,7,41,48,29,8,10,17,25,113,.555,.542,.365,.135,16.7,73.2,49.0,61.7,7.4,15.6,14.3,100.0,103.9,105.7
POR,202311030POR,1,1,39,96,.406,9,32,.281,28,36,.778,15,35,50,19,12,7,14,15,115,.514,.453,.333,.375,26.8,83.3,51.0,48.7,11.0,11.5,11.1,100.0,105.7,103.9
PHO,202311040PHI,0,0,32,89,.360,9,35,.257,27,33,.818,15,27,42,22,11,12,11,11,100,.483,.410,.393,.371,29.4,64.3,45.2,68.8,11.4,20.0,9.6,100.0,103.9,116.4
PHI,202311040PHI,1,1,43,90,.478,11,30,.367,15,18,.833,15,36,51,24,5,6,18,24,112,.572,.539,.333,.200,35.7,70.6,54.8,55.8,5.2,11.1,15.5,100.0,116.4,103.9
CHO,202311040IND,1,0,47,88,.534,8,20,.400,23,23,1.000,12,29,41,23,5,10,13,20,125,.637,.580,.227,.261,32.4,72.5,53.2,48.9,5.1,20.8,11.7,100.0,127.4,126.4
